2019-10-25 21:13:49.812039,l,20.0,0.64
2019-10-25 21:13:50.100153,t,20.0,28.94
2019-10-25 21:13:50.308311,l,20.0,0.69
2019-10-25 21:13:50.820425,l,20.0,0.51
2019-10-25 21:13:51.108626,t,20.0,28.97
2019-10-25 21:13:51.316841,l,20.0,0.27
2019-10-25 21:13:51.812810,l,20.0,0.90
2019-10-25 21:13:52.133027,t,20.0,28.60
2019-10-25 21:13:52.308980,l,20.0,0.24
2019-10-25 21:13:52.821253,l,20.0,0.35
2019-10-25 21:13:53.141322,t,20.0,28.45
2019-10-25 21:13:53.317396,l,20.0,0.20
2019-10-25 21:13:53.813612,l,20.0,0.44
2019-10-25 21:13:54.165822,t,20.0,28.75
2019-10-25 21:13:54.325849,l,20.0,0.10
2019-10-25 21:13:54.822050,l,20.0,0.62
2019-10-25 21:13:55.174155,t,20.0,28.100
2019-10-25 21:13:55.318217,l,20.0,0.84
2019-10-25 21:13:55.814397,l,20.0,0.63
2019-10-25 21:13:56.198873,t,20.0,28.96
2019-10-25 21:13:56.326540,l,20.0,0.1
2019-10-25 21:13:56.822785,l,20.0,0.10
2019-10-25 21:13:57.206916,t,20.0,28.108
2019-10-25 21:13:57.318883,l,20.0,0.36
2019-10-25 21:13:57.815054,l,20.0,0.76
2019-10-25 21:13:58.231223,t,20.0,28.51
2019-10-25 21:13:58.327279,l,20.0,0.31
2019-10-25 21:13:58.823451,l,20.0,0.29
2019-10-25 21:13:59.239648,t,20.0,28.77
2019-10-25 21:13:59.319674,l,20.0,0.97
2019-10-25 21:13:59.815896,l,20.0,0.75
2019-10-25 21:14:00.264094,t,20.0,28.120
2019-10-25 21:14:00.328090,l,20.0,0.91
2019-10-25 21:14:00.824264,l,20.0,0.90
2019-10-25 21:14:01.272460,t,20.0,28.92
2019-10-25 21:14:01.320457,l,20.0,0.44
2019-10-25 21:14:01.832660,l,20.0,0.34
2019-10-25 21:14:02.296802,t,20.0,28.97
2019-10-25 21:14:02.328811,l,20.0,0.25
2019-10-25 21:14:02.825039,l,20.0,0.29
2019-10-25 21:14:03.305236,t,20.0,28.79
2019-10-25 21:14:03.321245,l,20.0,0.30
2019-10-25 21:14:03.833430,l,20.0,0.27
2019-10-25 21:14:04.329647,t,20.0,28.55
l,20.0,0.26
2019-10-25 21:14:04.825812,l,20.0,0.43
2019-10-25 21:14:05.338036,l,20.0,0.34
t,20.0,28.118
2019-10-25 21:14:05.834274,l,20.0,0.4
2019-10-25 21:14:06.330454,l,20.0,0.60
2019-10-25 21:14:06.362487,t,20.0,28.52
2019-10-25 21:14:06.826621,l,20.0,0.49
2019-10-25 21:14:07.338808,l,20.0,0.20
2019-10-25 21:14:07.370822,t,20.0,28.63
2019-10-25 21:14:07.835015,l,20.0,0.56
2019-10-25 21:14:08.331171,l,20.0,0.32
2019-10-25 21:14:08.395236,t,20.0,28.48
2019-10-25 21:14:08.843367,l,20.0,0.72
2019-10-25 21:14:09.339593,l,20.0,0.13
2019-10-25 21:14:09.403585,t,20.0,28.72
2019-10-25 21:14:10.427968,t,20.0,28.38
2019-10-25 21:14:11.436385,t,20.0,28.90
2019-10-25 21:14:12.460831,t,20.0,28.112
2019-10-25 21:14:13.469229,t,20.0,28.91
2019-10-25 21:14:14.493530,t,20.0,28.29
2019-10-25 21:14:15.501940,t,20.0,28.38
2019-10-25 21:14:16.526370,t,20.0,28.64
2019-10-25 21:14:17.534724,t,20.0,28.104
2019-10-25 21:14:18.559112,t,20.0,28.59
2019-10-25 21:14:19.567461,t,20.0,28.57
2019-10-25 21:14:20.591868,t,20.0,28.125
2019-10-25 21:14:21.616272,t,20.0,28.103
2019-10-25 21:14:22.624686,t,20.0,28.119
2019-10-25 21:14:23.649124,t,20.0,28.118
2019-10-25 21:14:24.657460,t,20.0,28.72
2019-10-25 21:14:25.681845,t,20.0,28.62
2019-10-25 21:14:26.690283,t,20.0,28.53
2019-10-25 21:14:27.714665,t,20.0,28.57
2019-10-25 21:14:28.722934,t,20.0,28.58
2019-10-25 21:14:29.747430,t,20.0,28.55
2019-10-25 21:14:30.755814,t,20.0,28.54
2019-10-25 21:14:31.780161,t,20.0,28.71
2019-10-25 21:14:32.788600,t,20.0,28.62
2019-10-25 21:14:33.812992,t,20.0,28.32
2019-10-25 21:14:34.821422,t,20.0,28.88
2019-10-25 21:14:35.845873,t,20.0,28.77
2019-10-25 21:14:36.854214,t,20.0,28.48
2019-10-25 21:14:37.878682,t,20.0,28.84
2019-10-25 21:14:38.887070,t,20.0,28.60
2019-10-25 21:14:39.911385,t,20.0,28.100
2019-10-25 21:14:40.919762,t,20.0,28.41
2019-10-25 21:14:41.944187,t,20.0,28.118
2019-10-25 21:14:42.952594,t,20.0,28.37
2019-10-25 21:14:43.976912,t,20.0,28.47
2019-10-25 21:14:44.985313,t,20.0,28.33
2019-10-25 21:14:46.009748,t,20.0,28.123
2019-10-25 21:14:47.018225,t,20.0,28.77
2019-10-25 21:14:48.042512,t,20.0,28.55
2019-10-25 21:14:49.050962,t,20.0,29.48
2019-10-25 21:14:50.075415,t,20.0,28.125
2019-10-25 21:14:51.083744,t,20.0,29.53
2019-10-25 21:14:52.108131,t,20.0,29.125
2019-10-25 21:14:53.116477,t,20.0,29.78
2019-10-25 21:14:54.140879,t,20.0,29.85
2019-10-25 21:14:55.149329,t,20.0,29.113
2019-10-25 21:14:56.173679,t,20.0,29.122
2019-10-25 21:14:57.182067,t,20.0,29.74
2019-10-25 21:14:58.206496,t,20.0,29.36
2019-10-25 21:14:59.214894,t,20.0,29.35
2019-10-25 21:15:00.239280,t,20.0,29.38
2019-10-25 21:15:01.247673,t,20.0,29.83
2019-10-25 21:15:02.272104,t,20.0,29.81
2019-10-25 21:15:03.280494,t,20.0,29.94
2019-10-25 21:15:04.288872,t,20.0,29.112
2019-10-25 21:15:05.313383,t,20.0,29.67
2019-10-25 21:15:06.321735,t,20.0,29.30
2019-10-25 21:15:07.346167,t,20.0,29.119
2019-10-25 21:15:08.354527,t,20.0,29.59
2019-10-25 21:15:09.378901,t,20.0,29.66
2019-10-25 21:15:10.387351,t,20.0,29.124
2019-10-25 21:15:11.411843,t,20.0,29.85
2019-10-25 21:15:12.420125,t,20.0,29.92
2019-10-25 21:15:13.444535,t,20.0,29.40
2019-10-25 21:15:14.452987,t,20.0,29.56
2019-10-25 21:15:15.477354,t,20.0,29.71
2019-10-25 21:15:16.485785,t,20.0,29.35
2019-10-25 21:15:17.510168,t,20.0,29.97
2019-10-25 21:15:18.518508,t,20.0,29.41
2019-10-25 21:15:19.543046,t,20.0,29.30
2019-10-25 21:15:20.551402,t,20.0,29.39
2019-10-25 21:15:21.575799,t,20.0,29.109
2019-10-25 21:15:22.584193,t,20.0,29.87
2019-10-25 21:15:23.608607,t,20.0,29.100
2019-10-25 21:15:24.617026,t,20.0,29.60
2019-10-25 21:15:25.641411,t,20.0,29.43
2019-10-25 21:15:26.649865,t,20.0,29.76
2019-10-25 21:15:27.674285,t,20.0,29.93
2019-10-25 21:15:28.698710,t,20.0,29.126
2019-10-25 21:15:29.626978,l,20.0,15.90
2019-10-25 21:15:29.707038,t,20.0,29.54
2019-10-25 21:15:30.123190,l,20.0,0.9
2019-10-25 21:15:30.619399,l,20.0,0.19
2019-10-25 21:15:30.731401,t,20.0,29.67
2019-10-25 21:15:31.115998,l,20.0,0.5
2019-10-25 21:15:31.739815,t,20.0,29.60
2019-10-25 21:15:32.764191,t,20.0,29.47
2019-10-25 21:15:33.772570,t,20.0,29.116
2019-10-25 21:15:34.796992,t,20.0,29.80
2019-10-25 21:15:35.805472,t,20.0,29.116
2019-10-25 21:15:36.813806,t,20.0,29.42
2019-10-25 21:15:37.838198,t,20.0,29.108
2019-10-25 21:15:38.846645,t,20.0,29.124
2019-10-25 21:15:39.598888,l,20.0,0.95
2019-10-25 21:15:39.871017,t,20.0,29.79
2019-10-25 21:15:40.095138,l,20.0,0.49
2019-10-25 21:15:40.591275,l,20.0,0.27
2019-10-25 21:15:40.879400,t,20.0,29.79
2019-10-25 21:15:41.103530,l,20.0,0.19
2019-10-25 21:15:41.599697,l,20.0,0.97
2019-10-25 21:15:41.903794,t,20.0,29.42
2019-10-25 21:15:42.095858,l,20.0,0.24
2019-10-25 21:15:42.608016,l,20.0,0.96
2019-10-25 21:15:42.912118,t,20.0,29.91
2019-10-25 21:15:43.104198,l,20.0,0.49
2019-10-25 21:15:43.600319,l,20.0,0.56
2019-10-25 21:15:43.936497,t,20.0,29.63
2019-10-25 21:15:44.096545,l,20.0,0.84
2019-10-25 21:15:44.608731,l,20.0,0.93
2019-10-25 21:15:44.944839,t,20.0,29.102
2019-10-25 21:15:45.104946,l,20.0,0.45
2019-10-25 21:15:45.601133,l,20.0,0.7
2019-10-25 21:15:45.969207,t,20.0,29.76
2019-10-25 21:15:46.097302,l,20.0,0.6
2019-10-25 21:15:46.609435,l,20.0,0.9
2019-10-25 21:15:46.977553,t,20.0,29.50
2019-10-25 21:15:47.105608,l,20.0,0.54
2019-10-25 21:15:47.602338,l,20.0,0.52
2019-10-25 21:15:48.001970,t,20.0,29.59
2019-10-25 21:15:48.113960,l,20.0,0.65
2019-10-25 21:15:48.610180,l,20.0,0.83
2019-10-25 21:15:49.010455,t,20.0,29.69
2019-10-25 21:15:49.106376,l,20.0,0.38
2019-10-25 21:15:49.602601,l,20.0,0.1
2019-10-25 21:15:50.034748,t,20.0,29.86
2019-10-25 21:15:50.114751,l,20.0,0.90
2019-10-25 21:15:50.610899,l,20.0,0.30
2019-10-25 21:15:51.043074,t,20.0,29.107
2019-10-25 21:15:51.107111,l,20.0,0.37
2019-10-25 21:15:51.603288,l,20.0,0.95
2019-10-25 21:15:52.067469,t,20.0,28.54
2019-10-25 21:15:52.115448,l,20.0,0.56
2019-10-25 21:15:52.611716,l,20.0,0.63
2019-10-25 21:15:53.075814,t,20.0,28.31
2019-10-25 21:15:53.107857,l,20.0,0.11
2019-10-25 21:15:53.604161,l,20.0,0.27
2019-10-25 21:15:54.100207,t,20.0,28.125
2019-10-25 21:15:54.116212,l,20.0,0.42
2019-10-25 21:15:54.612368,l,20.0,0.6
2019-10-25 21:15:55.108572,t,20.0,28.36
l,20.0,0.68
2019-10-25 21:15:55.620780,l,20.0,0.12
2019-10-25 21:15:56.116972,l,20.0,0.1
2019-10-25 21:15:56.132973,t,20.0,28.121
2019-10-25 21:15:56.613360,l,20.0,0.10
2019-10-25 21:15:57.125383,l,20.0,0.80
2019-10-25 21:15:57.141384,t,20.0,28.116
2019-10-25 21:15:57.621593,l,20.0,0.58
2019-10-25 21:15:58.117732,l,20.0,0.71
2019-10-25 21:15:58.165731,t,20.0,28.66
2019-10-25 21:15:58.613909,l,20.0,0.31
2019-10-25 21:15:59.126138,l,20.0,0.14
2019-10-25 21:15:59.174149,t,20.0,28.113
2019-10-25 21:15:59.622293,l,20.0,0.47
2019-10-25 21:16:00.118456,l,20.0,0.64
2019-10-25 21:16:00.198509,t,20.0,28.121
2019-10-25 21:16:00.614621,l,20.0,0.97
2019-10-25 21:16:01.126880,l,20.0,0.25
2019-10-25 21:16:01.206867,t,20.0,28.116
2019-10-25 21:16:01.623035,l,20.0,0.38
2019-10-25 21:16:02.119230,l,20.0,0.31
2019-10-25 21:16:02.231320,t,20.0,28.48
2019-10-25 21:16:02.615455,l,20.0,0.18
2019-10-25 21:16:03.127634,l,20.0,0.87
2019-10-25 21:16:03.239675,t,20.0,28.39
2019-10-25 21:16:03.624086,l,20.0,0.51
2019-10-25 21:16:04.120763,l,20.0,0.87
2019-10-25 21:16:04.264010,t,20.0,28.74
2019-10-25 21:16:04.632184,l,20.0,0.13
2019-10-25 21:16:05.128338,l,20.0,0.79
2019-10-25 21:16:05.272427,t,20.0,28.115
2019-10-25 21:16:05.624592,l,20.0,0.95
2019-10-25 21:16:06.120785,l,20.0,0.50
2019-10-25 21:16:06.280863,t,20.0,28.38
2019-10-25 21:16:06.632957,l,20.0,0.50
2019-10-25 21:16:07.129117,l,20.0,0.13
2019-10-25 21:16:07.305208,t,20.0,28.37
2019-10-25 21:16:07.625283,l,20.0,0.62
2019-10-25 21:16:08.121501,l,20.0,0.34
2019-10-25 21:16:08.313503,t,20.0,28.115
2019-10-25 21:16:08.633695,l,20.0,0.73
2019-10-25 21:16:09.129874,l,20.0,0.47
2019-10-25 21:16:09.338023,t,20.0,28.96
2019-10-25 21:16:09.626039,l,20.0,0.21
2019-10-25 21:16:10.122602,l,20.0,0.30
2019-10-25 21:16:10.346386,t,20.0,28.31
2019-10-25 21:16:10.634438,l,20.0,0.40
2019-10-25 21:16:11.130748,l,20.0,0.57
2019-10-25 21:16:11.370691,t,20.0,28.101
2019-10-25 21:16:11.626781,l,20.0,0.78
2019-10-25 21:16:12.122955,l,20.0,0.26
2019-10-25 21:16:12.379092,t,20.0,28.28
2019-10-25 21:16:12.635176,l,20.0,0.3
2019-10-25 21:16:13.131420,l,20.0,0.97
2019-10-25 21:16:13.403524,t,20.0,28.102
2019-10-25 21:16:13.627608,l,20.0,0.8
2019-10-25 21:16:14.123799,l,20.0,0.93
2019-10-25 21:16:14.411855,t,20.0,28.33
2019-10-25 21:16:14.635981,l,20.0,0.88
2019-10-25 21:16:15.132160,l,20.0,0.38
2019-10-25 21:16:15.420251,t,20.0,28.111
2019-10-25 21:16:15.628341,l,20.0,0.85
2019-10-25 21:16:16.124484,l,20.0,0.93
2019-10-25 21:16:16.444663,t,20.0,28.80
2019-10-25 21:16:16.636964,l,20.0,0.88
2019-10-25 21:16:17.132933,l,20.0,0.20
2019-10-25 21:16:17.453045,t,20.0,28.98
2019-10-25 21:16:17.629117,l,20.0,0.11
2019-10-25 21:16:18.141297,l,20.0,0.46
2019-10-25 21:16:18.477423,t,20.0,28.115
2019-10-25 21:16:18.637445,l,20.0,0.87
2019-10-25 21:16:19.133685,l,20.0,0.10
2019-10-25 21:16:19.501820,t,20.0,28.30
2019-10-25 21:16:19.629826,l,20.0,0.9
2019-10-25 21:16:20.142047,l,20.0,0.87
2019-10-25 21:16:20.510216,t,20.0,28.38
2019-10-25 21:16:20.638305,l,20.0,0.68
2019-10-25 21:16:21.134478,l,20.0,0.3
2019-10-25 21:16:21.534592,t,20.0,28.33
2019-10-25 21:16:21.646616,l,20.0,0.73
2019-10-25 21:16:22.142788,l,20.0,0.0
2019-10-25 21:16:22.542902,t,20.0,28.38
2019-10-25 21:16:22.638968,l,20.0,0.74
2019-10-25 21:16:23.135132,l,20.0,0.5
2019-10-25 21:16:23.567300,t,20.0,28.28
2019-10-25 21:16:23.647323,l,20.0,0.83
2019-10-25 21:16:24.143504,l,20.0,0.52
2019-10-25 21:16:24.575682,t,20.0,28.124
2019-10-25 21:16:24.639698,l,20.0,0.70
2019-10-25 21:16:25.151908,l,20.0,0.87
2019-10-25 21:16:25.600043,t,20.0,28.70
2019-10-25 21:16:25.648074,l,20.0,0.2
2019-10-25 21:16:26.144288,l,20.0,0.10
2019-10-25 21:16:26.608442,t,20.0,28.113
2019-10-25 21:16:26.640432,l,20.0,0.5
2019-10-25 21:16:27.152667,l,20.0,0.10
2019-10-25 21:16:27.632836,t,20.0,28.88
2019-10-25 21:16:27.648797,l,20.0,0.0
2019-10-25 21:16:28.144976,l,20.0,0.96
2019-10-25 21:16:28.641159,t,20.0,28.75
2019-10-25 21:16:28.657100,l,20.0,0.42
2019-10-25 21:16:29.153317,l,20.0,0.85
2019-10-25 21:16:29.649571,l,20.0,0.60
2019-10-25 21:16:29.665508,t,20.0,28.52
2019-10-25 21:16:30.145662,l,20.0,0.47
2019-10-25 21:16:30.673875,t,20.0,28.59
2019-10-25 21:16:31.154106,l,20.0,46.24
2019-10-25 21:16:31.698289,t,20.0,28.86
2019-10-25 21:16:32.706636,t,20.0,28.114
2019-10-25 21:16:33.730905,t,20.0,28.47
2019-10-25 21:16:34.739287,t,20.0,28.28
2019-10-25 21:16:35.763714,t,20.0,28.43
2019-10-25 21:16:36.772162,t,20.0,28.83
2019-10-25 21:16:37.796565,t,20.0,28.110
2019-10-25 21:16:38.820878,t,20.0,28.102
2019-10-25 21:16:39.829500,t,20.0,28.89
2019-10-25 21:16:40.853601,t,20.0,28.34
2019-10-25 21:16:41.862013,t,20.0,28.30
2019-10-25 21:16:42.886364,t,20.0,28.96
2019-10-25 21:16:43.910753,t,20.0,28.93
2019-10-25 21:16:44.919159,t,20.0,28.98
2019-10-25 21:16:45.943508,t,20.0,28.46
2019-10-25 21:16:46.951897,t,20.0,28.51
2019-10-25 21:16:47.976306,t,20.0,28.117
2019-10-25 21:16:48.984668,t,20.0,28.34
2019-10-25 21:16:50.009134,t,20.0,28.47
2019-10-25 21:16:51.017526,t,20.0,28.58
2019-10-25 21:16:52.041879,t,20.0,28.83
2019-10-25 21:16:53.050188,t,20.0,28.60
2019-10-25 21:16:54.074665,t,20.0,28.121
2019-10-25 21:16:55.082939,t,20.0,28.102
2019-10-25 21:16:56.107358,t,20.0,28.123
2019-10-25 21:16:57.115738,t,20.0,28.38
2019-10-25 21:16:58.140128,t,20.0,28.101
2019-10-25 21:16:59.148442,t,20.0,28.83
2019-10-25 21:17:00.172852,t,20.0,28.58
2019-10-25 21:17:01.181255,t,20.0,28.123
2019-10-25 21:17:02.189602,t,20.0,28.73
2019-10-25 21:17:03.214020,t,20.0,27.32
2019-10-25 21:17:04.222371,t,20.0,27.121
2019-10-25 21:17:05.246722,t,20.0,27.75
2019-10-25 21:17:06.255169,t,20.0,27.100
2019-10-25 21:17:07.263490,t,20.0,27.80
2019-10-25 21:17:08.287944,t,20.0,27.101
2019-10-25 21:17:09.296308,t,20.0,27.87
2019-10-25 21:17:10.320680,t,20.0,27.68
2019-10-25 21:17:11.329160,t,20.0,27.83
2019-10-25 21:17:12.337435,t,20.0,27.71
2019-10-25 21:17:13.361854,t,20.0,27.70
2019-10-25 21:17:14.370182,t,20.0,27.67
2019-10-25 21:17:15.394585,t,20.0,27.64
2019-10-25 21:17:16.402916,t,20.0,27.106
2019-10-25 21:17:17.427345,t,20.0,27.62
2019-10-25 21:17:18.435720,t,20.0,27.76
2019-10-25 21:17:19.460084,t,20.0,27.56
2019-10-25 21:17:20.468499,t,20.0,27.37
2019-10-25 21:17:21.476817,t,20.0,27.34
2019-10-25 21:17:22.501191,t,20.0,27.44
2019-10-25 21:17:23.509581,t,20.0,27.82
2019-10-25 21:17:24.534001,t,20.0,27.114
2019-10-25 21:17:25.542402,t,20.0,27.100
2019-10-25 21:17:26.566770,t,20.0,27.53
2019-10-25 21:17:27.575194,t,20.0,27.72
2019-10-25 21:17:28.599638,t,20.0,27.39
2019-10-25 21:17:29.607876,t,20.0,27.99
2019-10-25 21:17:30.632277,t,20.0,27.122
2019-10-25 21:17:31.640665,t,20.0,27.80
2019-10-25 21:17:32.665084,t,20.0,27.80
2019-10-25 21:17:33.673479,t,20.0,27.110
2019-10-25 21:17:34.697894,t,20.0,27.44
2019-10-25 21:17:35.706271,t,20.0,27.82
2019-10-25 21:17:36.730705,t,20.0,27.44
2019-10-25 21:17:37.739056,t,20.0,27.103
2019-10-25 21:17:38.763510,t,20.0,27.104
2019-10-25 21:17:39.771921,t,20.0,27.103
2019-10-25 21:17:40.796189,t,20.0,27.126
2019-10-25 21:17:41.820675,t,20.0,27.81
2019-10-25 21:17:42.828977,t,20.0,27.55
2019-10-25 21:17:43.853336,t,20.0,27.29
2019-10-25 21:17:44.861754,t,20.0,27.88
2019-10-25 21:17:45.870090,t,20.0,27.82
2019-10-25 21:17:46.894534,t,20.0,27.97
2019-10-25 21:17:47.902877,t,20.0,27.43
2019-10-25 21:17:48.927336,t,20.0,27.121
2019-10-25 21:17:49.935636,t,20.0,27.108
2019-10-25 21:17:50.960021,t,20.0,27.57
2019-10-25 21:17:51.984458,t,20.0,27.107
2019-10-25 21:17:52.992832,t,20.0,27.31
2019-10-25 21:17:54.017199,t,20.0,27.113
2019-10-25 21:17:55.025539,t,20.0,27.86
2019-10-25 21:17:56.049999,t,20.0,27.34
2019-10-25 21:17:57.058375,t,20.0,27.81
2019-10-25 21:17:58.082759,t,20.0,27.106
2019-10-25 21:17:59.091596,t,20.0,27.29
2019-10-25 21:18:00.115489,t,20.0,27.92
2019-10-25 21:18:01.123877,t,20.0,27.80
2019-10-25 21:18:02.148264,t,20.0,27.59
2019-10-25 21:18:03.156642,t,20.0,27.63
2019-10-25 21:18:04.180973,t,20.0,27.59
2019-10-25 21:18:05.189344,t,20.0,27.90
2019-10-25 21:18:06.213828,t,20.0,27.44
2019-10-25 21:18:07.222102,t,20.0,27.34
2019-10-25 21:18:08.246551,t,20.0,27.110
2019-10-25 21:18:09.254913,t,20.0,27.37
2019-10-25 21:18:10.279220,t,20.0,27.94
2019-10-25 21:18:11.287616,t,20.0,27.43
2019-10-25 21:18:12.311987,t,20.0,27.73
2019-10-25 21:18:13.320348,t,20.0,27.46
2019-10-25 21:18:14.344761,t,20.0,27.55
2019-10-25 21:18:15.353121,t,20.0,27.98
2019-10-25 21:18:16.377612,t,20.0,27.34
2019-10-25 21:18:17.385986,t,20.0,27.83
2019-10-25 21:18:18.410746,t,20.0,27.47
2019-10-25 21:18:19.418752,t,20.0,27.80
2019-10-25 21:18:20.443094,t,20.0,27.55
2019-10-25 21:18:21.451481,t,20.0,27.81
2019-10-25 21:18:22.475847,t,20.0,27.57
2019-10-25 21:18:23.484246,t,20.0,27.104
2019-10-25 21:18:24.508611,t,20.0,27.75
2019-10-25 21:18:25.516998,t,20.0,26.46
2019-10-25 21:18:26.541366,t,20.0,27.31
2019-10-25 21:18:27.549794,t,20.0,27.41
2019-10-25 21:18:28.574629,t,20.0,26.36
2019-10-25 21:18:29.598597,t,20.0,26.45
2019-10-25 21:18:30.607075,t,20.0,26.51
2019-10-25 21:18:31.631386,t,20.0,26.124
2019-10-25 21:18:32.639818,t,20.0,26.57
2019-10-25 21:18:33.664185,t,20.0,26.27
2019-10-25 21:18:34.672632,t,20.0,26.35
2019-10-25 21:18:35.696863,t,20.0,26.77
2019-10-25 21:18:36.705262,t,20.0,26.48
2019-10-25 21:18:37.729617,t,20.0,26.43
2019-10-25 21:18:38.754169,t,20.0,26.78
2019-10-25 21:18:39.762435,t,20.0,26.50
2019-10-25 21:18:40.786822,t,20.0,26.121
2019-10-25 21:18:41.795282,t,20.0,26.97
2019-10-25 21:18:42.819666,t,20.0,26.79
2019-10-25 21:18:43.828007,t,20.0,26.51
2019-10-25 21:18:44.852437,t,20.0,26.104
2019-10-25 21:18:45.860743,t,20.0,26.42
2019-10-25 21:18:46.885175,t,20.0,26.68
2019-10-25 21:18:47.893603,t,20.0,26.123
2019-10-25 21:18:48.917947,t,20.0,26.114
2019-10-25 21:18:49.926311,t,20.0,26.58
2019-10-25 21:18:50.950763,t,20.0,26.43
2019-10-25 21:18:51.975123,t,20.0,26.30
2019-10-25 21:18:52.983513,t,20.0,26.69
2019-10-25 21:18:54.007904,t,20.0,26.121
2019-10-25 21:18:55.016286,t,20.0,26.75
2019-10-25 21:18:56.040656,t,20.0,26.33
2019-10-25 21:18:57.065043,t,20.0,26.62
2019-10-25 21:18:58.073309,t,20.0,26.28
2019-10-25 21:18:59.097739,t,20.0,26.93
2019-10-25 21:19:00.106161,t,20.0,26.71
2019-10-25 21:19:01.130560,t,20.0,26.89
2019-10-25 21:19:02.138884,t,20.0,26.66
2019-10-25 21:19:03.163233,t,20.0,26.124
2019-10-25 21:19:04.171580,t,20.0,26.122
2019-10-25 21:19:05.195950,t,20.0,26.77
2019-10-25 21:19:06.220414,t,20.0,26.33
2019-10-25 21:19:07.228793,t,20.0,26.93
2019-10-25 21:19:08.253195,t,20.0,26.123
2019-10-25 21:19:09.261588,t,20.0,26.104
2019-10-25 21:19:10.285971,t,20.0,26.76
2019-10-25 21:19:11.310435,t,20.0,26.35
2019-10-25 21:19:12.318664,t,20.0,26.56
2019-10-25 21:19:13.343050,t,20.0,26.86
2019-10-25 21:19:14.351385,t,20.0,26.42
2019-10-25 21:19:15.375767,t,20.0,26.87
2019-10-25 21:19:16.384092,t,20.0,26.119
2019-10-25 21:19:17.408541,t,20.0,26.35
2019-10-25 21:19:18.432912,t,20.0,26.79
2019-10-25 21:19:19.441216,t,20.0,26.124
2019-10-25 21:19:20.465644,t,20.0,26.56
2019-10-25 21:19:21.474051,t,20.0,26.60
2019-10-25 21:19:22.498449,t,20.0,26.69
2019-10-25 21:19:23.506778,t,20.0,26.115
2019-10-25 21:19:24.531231,t,20.0,26.114
2019-10-25 21:19:25.555611,t,20.0,26.57
2019-10-25 21:19:26.563935,t,20.0,26.118
2019-10-25 21:19:27.588360,t,20.0,26.27
2019-10-25 21:19:28.612751,t,20.0,26.100
2019-10-25 21:19:29.621205,t,20.0,26.120
2019-10-25 21:19:30.645551,t,20.0,26.119
2019-10-25 21:19:31.653953,t,20.0,26.91
2019-10-25 21:19:32.678343,t,20.0,26.75
2019-10-25 21:19:33.702764,t,20.0,26.91
2019-10-25 21:19:34.711105,t,20.0,26.63
2019-10-25 21:19:35.735616,t,20.0,26.84
2019-10-25 21:19:36.743848,t,20.0,26.67
2019-10-25 21:19:37.768235,t,20.0,26.74
2019-10-25 21:19:38.792596,t,20.0,26.69
2019-10-25 21:19:39.801041,t,20.0,26.55
2019-10-25 21:19:40.825459,t,20.0,26.41
2019-10-25 21:19:41.833848,t,20.0,26.115
2019-10-25 21:19:42.858281,t,20.0,26.35
